timestamp,index_value
1609632000,100.0
1609718400,107.57172691165879
1609804800,105.52582528144472
1609891200,116.25817658236815
1609977600,119.82764424962097
1610064000,119.3898823370131
1610150400,118.13465792154048
1610236800,128.21191122132197
1610323200,127.94752679351728
1610409600,112.86138622412095
1610496000,117.08231021679934
1610582400,128.6185304006737
1610668800,129.09933013691185
1610755200,131.29780701095368
1610841600,140.26543096522715
1610928000,142.9486924619573
1611014400,147.4367654149978
1611100800,142.2770806513253
1611187200,144.11994382594304
1611273600,123.25143401499564
1611360000,138.3040090551049
1611446400,142.89191938643276
1611532800,168.65843018872283
1611619200,158.66075751701814
1611705600,170.183657703586
1611792000,165.6762241885606
1611878400,174.96621147453817
1611964800,179.3880300923331
1612051200,196.6180138665019
1612137600,192.63914904996406
1612224000,203.16636421555663
1612310400,207.57813221112443
1612396800,229.42321997833542
1612483200,251.14064349363724
1612569600,277.2730833262111
1612656000,259.0017038236083
1612742400,254.30294312341178
1612828800,262.5127850615726
1612915200,280.6147059693486
1613001600,292.24568967135247
1613088000,308.17493343939924
1613174400,323.21963477691435
1613260800,316.04731031768165
1613347200,301.734043281572
1613433600,290.9110218120514
1613520000,290.18578249665194
1613606400,302.80807200741356
1613692800,306.2703434043638
1613779200,310.27709484124233
1613865600,330.1191326571278
1613952000,351.0379154272644
1614038400,328.71036069484603
1614124800,289.0033959558455
1614211200,302.5985632355714
1614297600,281.89336445582836
1614384000,279.41195643491653
1614470400,287.38029490891796
1614556800,277.2557026667066
1614643200,311.263524623491
1614729600,310.88465542137055
1614816000,317.9978228084819
1614902400,318.2904929578436
1614988800,313.99138506054186
1615075200,372.2504639797469
1615161600,408.09105401264526
1615248000,412.0859428693186
1615334400,422.8948729298662
1615420800,401.8650308517233
1615507200,399.40766599630825
1615593600,387.22776682010954
1615680000,408.99517874129714
1615766400,391.36746781121536
1615852800,378.23700329028793
1615939200,379.8612943754624
1616025600,394.0414209539873
1616112000,383.7596363068051
1616198400,404.12501863192335
1616284800,395.27827271636056
1616371200,395.743361616703
1616457600,381.67545488719855
1616544000,366.48896958624226
1616630400,337.0007004629313
1616716800,331.2716509410501
1616803200,359.8283838324178
1616889600,355.0660934487069
1616976000,354.93122325258844
1617062400,372.13800733842436
1617148800,376.8423163002797
1617235200,378.4302536534471
1617321600,387.51772506819844
1617408000,409.1933708990522
1617494400,388.9655501534116
1617580800,410.0490048225651
1617667200,411.02738946544
1617753600,417.1286052731676
1617840000,391.88688995562165
1617926400,410.5686511895306
1618012800,408.53718581394935
1618099200,414.05608632772
1618185600,416.8744451164981
1618272000,455.4435243507557
1618358400,450.93845934522767
1618444800,458.05282716624436
1618531200,493.2398859535628
1618617600,475.0536866304931
1618704000,464.6436881289814
1618790400,431.4020895799761
1618876800,407.21170696216944
1618963200,419.727579053892
1619049600,425.7631376732706
1619136000,424.9383735559445
1619222400,415.470748795805
1619308800,389.90953191959017
1619395200,401.7591087040855
1619481600,455.24576842414734
1619568000,495.6182599424609
1619654400,510.2845035619757
1619740800,510.62923467045755
1619827200,521.554022186777
1619913600,562.359559904495
1620000000,581.4278324439762
1620086400,595.2848838464605
1620172800,560.2509565613038
1620259200,579.423768889709
1620345600,555.5333302253592
1620432000,553.0141725239613
1620518400,567.9797514173065
1620604800,570.5798759836127
1620691200,540.591055200103
1620777600,581.8288729716317
1620864000,579.7268716313279
1620950400,551.2651777969577
1621036800,615.0048378440854
1621123200,571.593252626015
1621209600,567.4547401118132
1621296000,553.6688988754463
1621382400,611.3770791087774
1621468800,432.2274378410387
1621555200,467.8776275536495
1621641600,386.8215957241057
1621728000,349.87686766132015
1621814400,302.90245120355235
1621900800,416.1026132357174
1621987200,424.7103322753705
1622073600,472.6638820609978
1622160000,446.4666810263826
1622246400,400.89304701291803
1622332800,374.9678611159766
1622419200,402.41827065452685
1622505600,436.60779579154325
1622592000,425.2403876845872
1622678400,439.6089391427964
1622764800,457.31522689098637
1622851200,420.8255622514224
1622937600,402.25241329897307
1623024000,411.285314428703
1623110400,382.70753720598213
1623196800,374.1919657839081
1623283200,388.54961818258255
1623369600,363.6703362048504
1623456000,336.8988072318063
1623542400,337.49200814334444
