timestamp,index_value
1609632000,100.0
1609718400,111.04894352496142
1609804800,106.96270115140844
1609891200,111.49921202076993
1609977600,117.0508706238555
1610064000,154.23650858352826
1610150400,162.27592126352454
1610236800,170.20000081395057
1610323200,161.0664051737713
1610409600,141.94239398716857
1610496000,140.6747116818785
1610582400,157.27963513784013
1610668800,154.21191667380643
1610755200,143.20780167554736
1610841600,159.64936562487753
1610928000,161.94750239733528
1611014400,178.07544938356455
1611100800,163.58525464000897
1611187200,160.80967008098798
1611273600,132.43014855623727
1611360000,145.94526257278602
1611446400,144.1347940364234
1611532800,152.68163201616363
1611619200,139.9770662641019
1611705600,144.08629501595271
1611792000,132.6031016154005
1611878400,141.75788593008235
1611964800,143.0595032340438
1612051200,148.60111070319297
1612137600,144.67689369916945
1612224000,147.54478129223418
1612310400,152.66464899018624
1612396800,163.53932160594695
1612483200,152.68330522326207
1612569600,163.01008890884543
1612656000,156.89376901901022
1612742400,153.17389427930138
1612828800,161.77344111671806
1612915200,173.14449730567256
1613001600,176.8751408835011
1613088000,211.815962851824
1613174400,227.80314147921388
1613260800,226.63499666701762
1613347200,210.21949318572322
1613433600,195.49688026677273
1613520000,207.3738553869851
1613606400,211.84058377473562
1613692800,214.24879074812637
1613779200,217.83673385538756
1613865600,207.48315229938157
1613952000,209.51967120253173
1614038400,191.65066383313655
1614124800,162.54105884080988
1614211200,164.94950983079147
1614297600,153.50320335798233
1614384000,151.94086343923323
1614470400,154.63045085996387
1614556800,149.68016615180815
1614643200,170.0513630904485
1614729600,163.4011380979333
1614816000,165.7383620827395
1614902400,159.6600466897752
1614988800,157.16562913068782
1615075200,167.1842073966425
1615161600,189.1734863750792
1615248000,192.95043766928106
1615334400,189.56026244368383
1615420800,183.88795453139954
1615507200,183.8322600253344
1615593600,174.56522918966056
1615680000,185.54007770712667
1615766400,174.81085132438508
1615852800,167.49817262538474
1615939200,169.25184502956338
1616025600,171.84710761218224
1616112000,173.90718389317877
1616198400,175.27945243698667
1616284800,171.30549302862974
1616371200,171.88103012924176
1616457600,161.7328724225004
1616544000,164.0403021645977
1616630400,150.42488670962047
1616716800,153.95820713298042
1616803200,161.5507610320608
1616889600,159.43266198312915
1616976000,158.9169616019992
1617062400,171.86917026230523
1617148800,172.1822214882973
1617235200,174.96435163595842
1617321600,179.02494641853846
1617408000,191.77447677074704
1617494400,175.11647839695453
1617580800,184.0491185983013
1617667200,188.03045738310973
1617753600,201.68611800989137
1617840000,211.53639943664095
1617926400,225.95658608846986
1618012800,219.09525682950598
1618099200,214.60855839144276
1618185600,216.7228803910698
1618272000,209.55245646739837
1618358400,217.47226434533226
1618444800,227.9015664873655
1618531200,247.6828763664377
1618617600,257.6889566736819
1618704000,239.92887837440833
1618790400,257.05865294213106
1618876800,230.2508819520225
1618963200,238.33064159087857
1619049600,226.5471839594625
1619136000,227.22507123992742
1619222400,216.6437981898626
1619308800,197.19773808155043
1619395200,199.5794481376318
1619481600,225.95985464206152
1619568000,242.00888904219545
1619654400,240.63044569564204
1619740800,234.07908063111063
1619827200,244.13427561432746
1619913600,250.68632822611434
1620000000,244.93988513445532
1620086400,273.12111317164164
1620172800,253.96671779966871
1620259200,275.01464487496673
1620345600,264.87514597278425
1620432000,269.308704704359
1620518400,274.0747824450083
1620604800,268.6303539127118
1620691200,304.09313750575086
1620777600,397.60553085727094
1620864000,329.5943454833448
1620950400,325.5514470435123
1621036800,377.4186989169689
1621123200,324.05552039284134
1621209600,319.5476711255314
1621296000,312.4418642591442
1621382400,355.45561705489865
1621468800,229.1656232751225
1621555200,253.08417906873785
1621641600,213.3915450455539
1621728000,188.8231300180593
1621814400,163.09026601476327
1621900800,238.12113994775058
1621987200,230.44199924197034
1622073600,245.75252052515992
1622160000,231.16600393418636
1622246400,202.06287594368362
1622332800,193.21079834664857
1622419200,205.99368503173756
1622505600,230.26127313080735
1622592000,222.10703306442207
1622678400,223.10359576695097
1622764800,226.03580215940167
1622851200,211.63926219603044
1622937600,208.65443713966488
1623024000,212.48357073010757
1623110400,197.4379447305176
1623196800,195.93100131597438
1623283200,198.9502545758623
1623369600,186.6187307012278
1623456000,180.77329867261255
1623542400,179.19924307660585
1623628800,190.38894655502463
1623715200,194.2709801550367
1623801600,192.78004850923296
1623888000,178.4897952126398
1623974400,179.02857321674884
1624060800,166.96264746458843
1624147200,163.56900011308392
1624233600,176.627686995392
1624320000,144.16450452015792
1624406400,140.01447642494355
1624492800,151.134866369455
1624579200,152.6363288200467
1624665600,139.60399725618328
1624752000,137.96540927261583
1624838400,146.16162045522591
1624924800,153.53076680666027
1625011200,163.79084869635884
1625097600,165.9436910420347
1625184000,158.46022089390914
1625270400,158.26680286745247
1625356800,161.2250695003739
1625443200,166.24045727517753
1625529600,162.58883476476524
1625616000,176.56956990763783
1625702400,175.20301021023124
1625788800,163.63009442188044
1625875200,166.55536613630542
1625961600,164.525064019457
1626048000,166.63338343155826
1626134400,162.75506532007464
1626220800,158.4190691973546
1626307200,155.80584646967696
1626393600,148.61534250141227
1626480000,137.3993762866734
1626566400,137.97406423238576
1626652800,140.34015036286897
1626739200,134.2716097649269
1626825600,129.0520526714856
1626912000,141.12992971969356
1626998400,142.31213503535747
1627084800,146.05931392860873
1627171200,147.0394308343014
1627257600,150.16008133640267
1627344000,148.67720199353195
1627430400,147.47721492294792
1627516800,148.69741459895818
1627603200,154.30471424973214
1627689600,156.85456903353887
1627776000,166.25174949049304
1627862400,158.63744491952338
1627948800,160.22553810047194
1628035200,159.33316771400453
1628121600,165.36581342474292
1628208000,166.13654787898548
1628294400,166.64376747493458
1628380800,174.78054824207413
1628467200,164.9344418085911
1628553600,170.84627729962946
1628640000,175.85276983948825
1628726400,188.7021902375129
1628812800,184.02402303640102
1628899200,200.2620069291903
1628985600,198.7947539484406
1629072000,199.50282025624878
1629158400,196.6843483444945
1629244800,188.25230449752092
