timestamp,index_value
1609632000,100.0
1609718400,111.0022500708966
1609804800,106.87478727161972
1609891200,111.37243133345414
1609977600,116.89588397332456
1610064000,154.2936378076395
1610150400,162.38063126546038
1610236800,170.31531297106505
1610323200,161.1223716979899
1610409600,142.01818989748105
1610496000,140.771533106704
1610582400,157.41154985637561
1610668800,154.27611462131546
1610755200,143.22032959047237
1610841600,159.70690957510334
1610928000,162.01424025822428
1611014400,178.24064714751748
1611100800,163.59381251111967
1611187200,160.81598636339186
1611273600,132.42345272759565
1611360000,145.94017980202523
1611446400,144.116152184023
1611532800,152.62620815480426
1611619200,139.88290159739122
1611705600,144.002623639873
1611792000,132.51907670102165
1611878400,141.66987510298054
1611964800,142.94928394948315
1612051200,148.50231311375018
1612137600,144.58754371737842
1612224000,147.43298641878525
1612310400,152.4948722142101
1612396800,163.32078693584955
1612483200,152.40705453738565
1612569600,162.70789663628608
1612656000,156.60945716019071
1612742400,152.92475890821652
1612828800,161.48778058080097
1612915200,172.89543349602334
1613001600,176.65719167581187
1613088000,211.71887679048834
1613174400,227.73812571634565
1613260800,226.5959192815521
1613347200,210.10903273604964
1613433600,195.3262927492921
1613520000,207.28512620115742
1613606400,211.73157763919784
1613692800,214.09800779728633
1613779200,217.67886770170122
1613865600,207.26469933731465
1613952000,209.30895892949778
1614038400,191.44382929777555
1614124800,162.35615671813736
1614211200,164.71280981309093
1614297600,153.28614585219447
1614384000,151.73837541852865
1614470400,154.4112414091959
1614556800,149.48720749220888
1614643200,169.88165907303855
1614729600,163.22944173006934
1614816000,165.5087711186125
1614902400,159.4215202170677
1614988800,156.93285919629804
1615075200,166.91043211720313
1615161600,189.0078939981038
1615248000,192.7042589972469
1615334400,189.27642814176644
1615420800,183.6092783730612
1615507200,183.54960153749482
1615593600,174.26923796181518
1615680000,185.2168246212198
1615766400,174.4194225391069
1615852800,167.08736807152454
1615939200,168.8309656050754
1616025600,171.43143445365985
1616112000,173.48491590621938
1616198400,174.86042376711075
1616284800,170.86073486419608
1616371200,171.46816973531423
1616457600,161.34180658622546
1616544000,163.6858297244329
1616630400,150.04880094116086
1616716800,153.61355594813642
1616803200,161.15121371074298
1616889600,159.01443958293868
1616976000,158.50817275052964
1617062400,171.4510569589111
1617148800,171.74097775587722
1617235200,174.48492416339187
1617321600,178.54575954863762
1617408000,191.2778376002055
1617494400,174.58399445843833
1617580800,183.5979149920888
1617667200,182.71661681961473
1617753600,178.29847638902007
1617840000,163.7898190466153
1617926400,171.88224307182477
1618012800,171.31229558835997
1618099200,172.62528938049695
1618185600,174.98080428169794
1618272000,198.7746080458893
1618358400,195.64739919987645
1618444800,201.57989167730003
1618531200,269.65922891987253
1618617600,246.89888524108926
1618704000,241.62323228043203
1618790400,230.7861500070723
1618876800,243.11635683490996
1618963200,239.8197758044254
1619049600,271.8429081747434
1619136000,279.51106989785853
1619222400,280.71501347294304
1619308800,272.10860916822617
1619395200,264.0257171249033
1619481600,283.08348119440535
1619568000,312.66305555706316
1619654400,308.01094075997486
1619740800,299.0489619364114
1619827200,309.3211071138711
1619913600,341.0277548080921
1620000000,346.74041518522455
1620086400,412.66585185298476
1620172800,358.03197836059644
1620259200,372.59079470125613
1620345600,347.7927641021838
1620432000,348.9273596771491
1620518400,382.6442245457765
1620604800,363.28595425206606
1620691200,345.1545164100689
1620777600,373.211211538883
1620864000,355.346369817789
1620950400,339.808809054585
1621036800,357.4256821889559
1621123200,324.53288269230114
1621209600,320.5446299324883
1621296000,309.3357641152037
1621382400,333.5407327481041
1621468800,247.859409791698
1621555200,274.19096790625144
1621641600,217.67315226524317
1621728000,195.66767296241417
1621814400,189.5627009985929
1621900800,277.4688391485683
1621987200,259.5884653192674
1622073600,269.41799611798683
1622160000,251.52912499777844
1622246400,220.75934865917085
1622332800,207.814427033309
1622419200,225.32969957361428
1622505600,245.8984234579627
1622592000,245.23176856005097
1622678400,245.64825978582178
1622764800,251.87921844023123
1622851200,251.77764342890293
1622937600,239.1580948165793
1623024000,243.2914257031087
1623110400,221.10003913943154
1623196800,218.77438103231415
1623283200,224.72534139783568
1623369600,209.40818944059234
1623456000,195.39230622653193
1623542400,196.38486434670364
1623628800,212.0016604226409
1623715200,215.41572214705266
1623801600,212.49256274802156
1623888000,197.10571510422815
1623974400,196.47334805384253
1624060800,180.39080017836716
1624147200,173.78987221490584
1624233600,183.47809215992092
1624320000,142.77295855623908
1624406400,150.68005608334343
1624492800,154.20499908101397
1624579200,151.16013997640547
1624665600,135.5987046605113
1624752000,133.72981567585668
1624838400,144.3657270876969
