timestamp,price,market_cap
1664668800000,0.04030588607659346,303894664.2976608
1664755200000,0.03955727702406583,297073294.2931188
1664841600000,0.04057369693663479,306050785.0447527
1664928000000,0.041434134884595346,312851553.6786541
1665014400000,0.04117764085826293,310465711.6648095
1665100800000,0.04083252052634889,307958252.29988444
1665187200000,0.04037241475957795,304519469.019273
1665273600000,0.04070862496639372,307121763.44614834
1665360000000,0.04226885693509219,318130276.2617117
1665446400000,0.04010272971280524,303374794.33677715
1665532800000,0.039477909986436396,297115360.22716063
1665619200000,0.03921106116368435,295674223.72301793
1665705600000,0.03796267062339984,285967290.17442966
1665792000000,0.03672225434325644,276223684.0167998
1665878400000,0.03664255003220815,276935902.35341305
1665964800000,0.037174590344524715,280447493.038423
1666051200000,0.03694508554364337,279029581.4925131
1666137600000,0.03569400377853444,269113477.39712566
1666224000000,0.0329530170521282,248489786.77206388
1666310400000,0.032884534586058056,247960280.76631665
1666396800000,0.03328086501162145,250834868.2811162
1666483200000,0.033383500599804924,251718556.7833891
1666569600000,0.03399276888517751,256103643.8094556
1666656000000,0.03304637814728725,248999020.13523793
1666742400000,0.03411792002502003,257230676.46222794
1666828800000,0.0349939381670522,263747054.4302944
1666915200000,0.03460128151975799,260914741.23466367
1667001600000,0.035241452247290396,266048356.7338871
1667088000000,0.03650154209008134,274813331.6091074
1667174400000,0.04401225418209598,330431290.2797911
1667260800000,0.04206438608728712,316967907.8632388
1667347200000,0.039993800370528534,301827028.09063244
1667433600000,0.038391766383106984,289874043.35699564
1667520000000,0.03344263557502769,249720605.10510594
1667606400000,0.038283939151746424,289062830.7468053
1667692800000,0.038521906070169316,291113167.17706305
1667779200000,0.03594610289261742,271123357.8558016
1667865600000,0.03616804227798507,272688833.4048077
1667952000000,0.03268720272487543,246907395.56565538
1668038400000,0.02554160913521498,193969981.40114036
1668124800000,0.03172773417196065,238579228.37575132
1668211200000,0.03218456405526378,242353737.177574
1668297600000,0.029466264520683738,221766058.10333303
1668384000000,0.029496172145209536,221490109.76992556
1668470400000,0.029593316434598067,223904804.92477214
1668556800000,0.029321939308405907,221650641.03281006
1668643200000,0.02824269023778517,212528040.9629252
1668729600000,0.027399436615012398,206718186.76699966
1668816000000,0.02756103202563998,207578732.4379927
1668902400000,0.027619362095996157,208269249.76007938
1668988800000,0.025780314132741188,194396730.72192264
1669075200000,0.02482770976283838,186887680.57705238
1669161600000,0.025456202224439277,191986371.19549322
1669248000000,0.02604678087313223,196091070.22062248
1669334400000,0.02533528100695586,190834265.62520036
1669420800000,0.025078489525563838,189266043.71178782
1669507200000,0.025142735447837905,189397148.3712946
1669593600000,0.025307248997278372,191268849.70829785
1669680000000,0.02479190233752196,186807927.61871126
1669766400000,0.02523335780171195,190444192.17692327
1669852800000,0.026071642373168436,197529795.13998783
1669939200000,0.02529139901820596,190696369.76973197
1670025600000,0.02561623590772513,192182364.9259064
1670112000000,0.02497930015385046,189017362.31721464
1670198400000,0.025243055685951258,190467285.76096195
1670284800000,0.02589703756283255,195717443.78695577
1670371200000,0.027113680997456112,204225966.27035755
1670457600000,0.02564322338620393,194037645.02171892
1670544000000,0.026457766367339063,199774446.6693987
1670630400000,0.025849900064087595,195097153.53471556
1670716800000,0.025593543473893546,193004443.01554772
1670803200000,0.02526043675127245,190289161.8482474
1670889600000,0.025216729828720436,190387692.77665418
1670976000000,0.02516459644099787,189898307.60734499
1671062400000,0.02446466969423393,184526026.83164835
1671148800000,0.024039074452676574,181512736.13142362
1671235200000,0.020334737350361082,154005330.02318117
1671321600000,0.020848819515442617,157035727.27700034
1671408000000,0.020485095837846194,154609034.9692125
1671494400000,0.018491814077044352,140388638.40173948
1671580800000,0.019536834600253083,146688281.4878665
1671667200000,0.019017304489039873,143501152.30687463
1671753600000,0.01899657449529227,143155283.70496434
1671840000000,0.019005961290463377,143284532.7706642
1671926400000,0.01876903753208011,141630139.63904816
1672012800000,0.018479947136084668,139359789.11609507
1672099200000,0.018354723404142854,138237455.69930035
1672185600000,0.017863849460472134,134703275.3469329
1672272000000,0.016909581088529895,128025372.2254639
1672358400000,0.01619296303261494,122326589.84120324
1672444800000,0.016514792483233065,124350983.74793968
1672531200000,0.016688922234715194,125728567.25960012
