timestamp,index_value
1609632000,100.0
1609718400,107.53567867104631
1609804800,105.66133558308728
1609891200,115.74879824259463
1609977600,118.08904638639196
1610064000,118.43574337808175
1610150400,116.4546162817865
1610236800,126.56441254105498
1610323200,127.76157158821766
1610409600,112.89258169662146
1610496000,118.52990583321275
1610582400,129.74779283238954
1610668800,129.7693028136072
1610755200,131.55071314504872
1610841600,140.3691192735215
1610928000,141.91209725650157
1611014400,145.81154289399365
1611100800,140.49742676825645
1611187200,143.0087918942053
1611273600,121.89282560691055
1611360000,137.8304999842485
1611446400,141.77376881093906
1611532800,172.7868700944042
1611619200,161.26185618486002
1611705600,174.13794589863355
1611792000,170.6627874702785
1611878400,178.06701348656995
1611964800,183.43226104947635
1612051200,202.4178589209045
1612137600,196.023422293555
1612224000,207.05061417304026
1612310400,210.6093596788914
1612396800,232.5709686699514
1612483200,255.55731168793594
1612569600,279.42399929027056
1612656000,261.01742336473427
1612742400,254.47757084869423
1612828800,261.8278792222951
1612915200,279.7419434737816
1613001600,291.03700424720205
1613088000,296.932889475765
1613174400,309.353372177524
1613260800,299.0855232093436
1613347200,286.10004781825904
1613433600,276.6066781408431
1613520000,275.0013862731295
1613606400,288.04368220598514
1613692800,286.6549734430161
1613779200,293.0562660404897
1613865600,315.9573737171736
1613952000,337.8305373042094
1614038400,316.4066126523984
1614124800,278.67526091358644
1614211200,292.1437124688237
1614297600,271.92534983248544
1614384000,269.7601002046794
1614470400,278.48713629809197
1614556800,269.17352489557135
1614643200,302.33903671012547
1614729600,302.30247102758904
1614816000,304.8087301766545
1614902400,307.17341057677993
1614988800,301.01074538776294
1615075200,366.545542176755
1615161600,406.8782425732121
1615248000,406.54220638623417
1615334400,411.39342749939647
1615420800,390.11728798077013
1615507200,387.99963547131205
1615593600,378.4310745354278
1615680000,400.86762530716084
1615766400,381.06384311136424
1615852800,365.16341168329967
1615939200,366.38704460428806
1616025600,379.3690328485057
1616112000,368.095696713594
1616198400,389.7201948808199
1616284800,381.21826084235227
1616371200,380.6224659070344
1616457600,369.77691255285214
1616544000,353.5668839561788
1616630400,324.0884530941897
1616716800,318.5673864071392
1616803200,344.75054266674516
1616889600,339.8417075458955
1616976000,335.6750770640714
1617062400,353.292287817481
1617148800,356.22373167599454
1617235200,358.83140665497604
1617321600,368.0444139628277
1617408000,392.0907728980015
1617494400,374.38173240137843
1617580800,393.8962585215011
1617667200,390.17555001192926
1617753600,393.2353548616698
1617840000,361.9906569242408
1617926400,378.422561856517
1618012800,374.4287331209593
1618099200,376.9021341599038
1618185600,379.58063831091494
1618272000,431.93955555837255
1618358400,426.1724660925052
1618444800,442.09960192605
1618531200,479.44836263211585
1618617600,459.0228566063216
1618704000,447.9926863686267
1618790400,409.12574809173407
1618876800,391.71422905208755
1618963200,400.50686887055576
1619049600,413.34454541038366
1619136000,419.3799971671376
1619222400,408.7578092010166
1619308800,382.40335720766814
1619395200,400.45633281725554
1619481600,457.5457712147167
1619568000,502.624211810801
1619654400,523.8683711040551
1619740800,519.2108514579095
1619827200,519.9322136335354
1619913600,534.1246836012393
1620000000,544.0898546654831
1620086400,564.1883428076801
1620172800,533.065715423101
1620259200,547.9289732464129
1620345600,530.6099582543756
1620432000,523.2976473815215
1620518400,543.7055153571574
1620604800,541.4728225089025
1620691200,506.33503628221297
1620777600,546.326745027269
1620864000,554.9621006661714
1620950400,526.1045793478977
1621036800,600.260486530551
1621123200,561.4813058520435
1621209600,560.5407624170609
1621296000,553.9757787957224
1621382400,627.0301401708582
1621468800,440.3583022283393
1621555200,475.25310374607994
1621641600,395.38179157964237
1621728000,352.74407220298093
1621814400,303.48227283613784
1621900800,431.41289523536597
1621987200,442.99433665654755
1622073600,501.58813260960295
1622160000,470.3082659977245
1622246400,418.7135605423682
1622332800,387.17202773144
1622419200,421.5542644802024
1622505600,459.5464907626112
1622592000,447.0268633713268
1622678400,451.25894342398766
1622764800,468.7820626571831
1622851200,430.45627595162017
1622937600,407.8201770918365
1623024000,418.6486270892087
1623110400,389.5187758743148
1623196800,382.34272816760443
1623283200,397.78264682225205
1623369600,368.61736309482933
1623456000,337.3707179693723
1623542400,341.22990513654884
1623628800,368.25612825954744
1623715200,385.75546065226985
1623801600,387.380993404278
1623888000,354.34597636554935
1623974400,358.9419880526002
1624060800,331.39457456544903
1624147200,333.5621597614053
1624233600,349.0423733711272
1624320000,275.71983214071736
1624406400,270.0450828156458
1624492800,293.2804875713357
1624579200,298.0143459074453
1624665600,266.5111360393069
1624752000,262.8632762015744
1624838400,279.8999723718786
1624924800,295.99399311411617
1625011200,310.24464566771064
1625097600,318.42797430403914
1625184000,297.89003599325724
1625270400,305.24675261269516
1625356800,320.92891265905405
1625443200,342.6875228868523
1625529600,341.22984062135606
1625616000,354.40855595747297
1625702400,351.9536036699053
1625788800,326.0456817040185
1625875200,335.9416182409541
1625961600,326.6019458346407
1626048000,331.1871637083745
1626134400,317.24134997145336
1626220800,299.09920418218854
1626307200,296.9426584516086
1626393600,284.31820720044965
1626480000,269.22493920415667
1626566400,270.3941767153955
1626652800,272.16610069990116
1626739200,256.3251273403119
1626825600,242.33480898898821
1626912000,276.94526069658394
1626998400,288.63273752646774
1627084800,302.4523635612668
1627171200,301.42026105957854
1627257600,301.44922491252066
1627344000,309.6888980938045
1627430400,309.9381993847852
1627516800,320.4996392110172
1627603200,330.37749401396627
1627689600,343.22029863430566
1627776000,354.9364551884954
1627862400,348.3920439857727
1627948800,354.5550082067006
1628035200,339.5300185668703
1628121600,364.327913870027
1628208000,384.90412266915854
1628294400,390.51855233566613
1628380800,414.25162363795215
1628467200,393.01293507272703
1628553600,406.0101151260551
1628640000,417.8990091820171
1628726400,440.64456518649365
1628812800,432.98713020124416
1628899200,474.4664734899993
1628985600,467.9265508134545
1629072000,468.7323732795956
1629158400,461.4589627414582
1629244800,435.2529009638402
1629331200,436.6505075832069
1629417600,450.9677000313759
1629504000,480.571885127974
1629590400,475.99374530881914
1629676800,484.24842182934736
1629763200,484.9406021272516
1629849600,448.1232347863742
1629936000,455.0098924658845
1630022400,429.7654243451925
1630108800,451.74789045725504
1630195200,441.12089018848934
1630281600,435.9604154150443
1630368000,422.451342396847
1630454400,448.0447307746429
1630540800,476.5407125995551
1630627200,467.680784850563
1630713600,463.56991059767796
1630800000,483.8441334988741
1630886400,494.0596296070689
1630972800,491.9437449421233
1631059200,411.48755376395724
1631145600,401.3888640331289
1631232000,404.5892849459306
1631318400,381.64373341004375
1631404800,391.8224919005176
1631491200,406.8031990321169
1631577600,386.1370418048089
1631664000,420.9252568436577
1631750400,446.3878696851208
1631836800,431.4230596471073
1631923200,411.17077498658136
1632009600,408.61129211569806
1632096000,397.7176457113323
1632182400,344.16107440231656
1632268800,318.88674904224723
1632355200,361.16676659266943
1632441600,365.2718760250373
1632528000,338.4361658223774
1632614400,337.55578286927124
1632700800,366.4567689551707
1632787200,350.4641060398405
1632873600,343.88032946022906
1632960000,346.04736608728507
1633046400,355.0537190339842
1633132800,388.7583053871576
1633219200,397.69163967224625
1633305600,413.5990296951034
1633392000,403.3922976596534
1633478400,409.0275994207673
1633564800,402.8467838032743
1633651200,412.9317609771814
1633737600,419.27511443916524
1633824000,423.2145098899075
1633910400,396.7933816910214
1633996800,400.3420844175977
1634083200,394.27355685087247
1634169600,402.14631283270666
1634256000,420.07051218711985
1634342400,433.27982691584185
1634428800,440.20089701617474
1634515200,430.69399188129614
1634601600,426.6688179521858
1634688000,433.50609990126344
1634774400,452.67951849423974
1634860800,441.30504215410934
1634947200,450.18128473381904
1635033600,460.25730391259003
1635120000,451.44371725170197
1635206400,478.84891461140955
1635292800,488.62890986887925
1635379200,466.5929405954591
1635465600,491.0807712771603
1635552000,499.4982642731238
1635638400,504.2596747665326
1635724800,510.0945380946018
1635811200,508.92278330731165
1635897600,519.2135097481307
1635984000,528.9908210076818
1636070400,517.1022852698093
1636156800,523.6916628280121
1636243200,527.4273441103016
1636329600,533.7581139718396
1636416000,544.7526387196519
1636502400,532.5139350362693
1636588800,499.97960809179693
1636675200,513.4727738384707
1636761600,508.23977788593936
1636848000,516.2068889680962
1636934400,508.726793034482
1637020800,486.8814340438223
1637107200,450.3117510295801
