timestamp,price,market_cap
1664668800000,12.58488832221418,1137908946.4463985
1664755200000,12.179458732065982,1103498699.146075
1664841600000,12.672653523937983,1148159405.6522965
1664928000000,13.013789334041183,1175162510.7051146
1665014400000,12.762571435610475,1166203844.597958
1665100800000,12.687980167267877,1157097289.7248304
1665187200000,12.42613158369665,1134206270.2628133
1665273600000,12.36790222637096,1127770787.4246387
1665360000000,12.431220147923218,1132258567.6857977
1665446400000,11.972288707530659,1092779019.0002828
1665532800000,11.514762465412643,1180802593.6646488
1665619200000,11.550756911038423,1185623003.709156
1665705600000,11.106304720418294,1140409650.9071631
1665792000000,10.82325615071636,1109175585.2286427
1665878400000,10.796711164846972,1110921793.9738216
1665964800000,11.03931471079856,1133392569.517551
1666051200000,11.22169508009346,1152043013.9010205
1666137600000,10.947059688351182,1124909302.576322
1666224000000,10.15869688820732,1041554331.0809276
1666310400000,9.549380365109547,980252482.3936898
1666396800000,9.075888285120508,933086406.6712757
1666483200000,9.000663060456429,926334877.7378522
1666569600000,9.02073942865379,928993100.9354607
1666656000000,8.364755884114556,860305787.3817717
1666742400000,9.020776857520511,934078380.0385749
1666828800000,9.12154155025444,947004346.2131393
1666915200000,9.020211829059475,939401583.2599251
1667001600000,9.098698502188423,944841601.2981287
1667088000000,9.267495656886371,961668960.2413659
1667174400000,9.206681879329704,954609885.818691
1667260800000,9.191306303257292,956067839.7627994
1667347200000,9.126141614945064,995256738.8291574
1667433600000,8.666163388316749,945714068.0350525
1667520000000,8.76259510779742,953558910.8305619
1667606400000,9.705372174321358,1059018094.5226281
1667692800000,10.532804193689929,1149328347.3944476
1667779200000,9.837701251408907,1071774315.8133239
1667865600000,9.786755237929787,1068504682.2268004
1667952000000,7.976930784343776,874280004.524064
1668038400000,6.016223857205749,660649753.1461095
1668124800000,7.439342171418378,813918638.4001296
1668211200000,7.043978864524602,765318474.1575894
1668297600000,6.567024074792172,714998558.1096724
1668384000000,7.131921110245347,775208786.0361961
1668470400000,7.3290905744389425,805168234.4713247
1668556800000,7.333377616439973,799927937.3566272
1668643200000,7.15323901708874,779469579.7795378
1668729600000,7.226652288910872,786384390.8493737
1668816000000,7.25950922319712,791915375.023929
1668902400000,7.213664672619784,786941264.6084776
1668988800000,6.652446577170094,725371244.5282617
1669075200000,6.335428999928731,689940973.8449439
1669161600000,6.909005757591531,754983260.7634294
1669248000000,7.01285198061167,792082065.2132664
1669334400000,6.82862857886893,769669270.1018087
1669420800000,6.686843647248592,753961060.4438493
1669507200000,6.6710557816503435,751497449.9443315
1669593600000,6.726043337015525,759782458.4520074
1669680000000,6.607517462039324,745060110.1704675
1669766400000,6.805712392587472,770355490.247259
1669852800000,7.068739940061487,800189499.7670882
1669939200000,6.848806402066978,773557988.3401802
1670025600000,7.078965135605987,800831486.8833075
1670112000000,6.76745641360133,766407928.1899141
1670198400000,6.917871450511586,782862751.8581588
1670284800000,8.874298112302585,1001741015.6073207
1670371200000,8.885705486384047,1011915491.2855414
1670457600000,8.493013897604436,968134006.0848091
1670544000000,8.295888358751485,942434738.880193
1670630400000,8.075926767965726,919100380.0305892
1670716800000,8.375602590722684,953945864.5699943
1670803200000,8.113163169423155,924079299.6599444
1670889600000,7.735938037886946,880091649.3422978
1670976000000,7.708979359616391,876766439.1358887
1671062400000,7.733451992893426,878880157.987393
1671148800000,7.479973264213066,853068508.6503464
1671235200000,6.692615270496936,758435728.0654707
1671321600000,6.986275893018814,795299852.486966
1671408000000,6.883057067191685,784611304.4417093
1671494400000,6.546646085888333,746934387.4126514
1671580800000,7.0009921776253465,798347369.9257792
1671667200000,6.858341541590122,780555467.3700497
1671753600000,7.0810605467645615,805989380.4897382
1671840000000,7.111575334242685,809755512.5367534
1671926400000,7.018774912309689,799014817.5620506
1672012800000,6.912096122652793,787227084.2421212
1672099200000,6.9048210865214985,788748660.1998183
1672185600000,6.7187133970803234,767603365.1553693
1672272000000,6.2849851585698495,719445313.6917326
1672358400000,6.156567644409956,704500096.4070415
1672444800000,5.999913781611312,687062333.826984
1672531200000,6.054109336950209,692088363.2132863
