timestamp,price
1609632000,32163.824935335215
1609718400,33008.226203489285
1609804800,31515.575966658354
1609891200,34082.20604904424
1609977600,36933.520137309126
1610064000,39547.08408135567
1610150400,40815.96185478254
1610236800,40296.5290038294
1610323200,38397.895985418174
1610409600,35669.90668663349
1610496000,33938.33587810088
1610582400,37456.00772548642
1610668800,39232.74997140346
1610755200,36787.52121668496
1610841600,36254.713079410845
1610928000,35804.263885674685
1611014400,36595.4647692826
1611100800,36104.86385775514
1611187200,35587.489202735545
1611273600,30913.695736053804
1611360000,32957.908782655926
1611446400,32068.08737440817
1611532800,32273.51735032927
1611619200,32375.320062981456
1611705600,32582.10944502123
1611792000,30445.52586511351
1611878400,33128.34752861149
1611964800,34150.81876737221
1612051200,34199.51981036302
1612137600,33064.78676701507
1612224000,33405.99035714327
1612310400,35485.98593382442
1612396800,37494.71762460426
1612483200,36816.50808203406
1612569600,38007.83222908396
1612656000,39279.41286897885
1612742400,38833.34026455532
1612828800,46307.57412159395
1612915200,46569.56483
1613001600,44848.69344950499
1613088000,47815.96175554316
1613174400,47414.1862550079
1613260800,46941.29208582354
1613347200,48607.8745224845
1613433600,47898.487027633135
1613520000,49238.13690672487
1613606400,52143.6788446198
1613692800,51733.075539032034
1613779200,56038.72775892988
1613865600,56377.63347790987
1613952000,57669.3035269179
1614038400,54410.85629451601
1614124800,48691.894831704405
1614211200,49849.378713583144
1614297600,46992.665450048495
1614384000,46551.48747675472
1614470400,46653.52639939581
1614556800,44970.163459946736
1614643200,49787.33995949672
1614729600,48532.23678981703
1614816000,50577.45746915202
1614902400,48727.45120080115
1614988800,49091.81488232977
1615075200,49019.36859236582
1615161600,51313.09262027362
1615248000,52328.5359126325
1615334400,54700.273439277444
1615420800,56020.4877195857
1615507200,57788.86810329514
1615593600,57353.86147197248
1615680000,61315.197932766816
1615766400,59428.967566027764
1615852800,55805.32924923426
1615939200,56830.253335076224
1616025600,59014.92563205099
1616112000,57922.40959262911
1616198400,58243.27060892363
1616284800,58376.15847137206
1616371200,57573.539344778685
1616457600,54370.137557895185
1616544000,54584.86994699455
1616630400,52526.86659704657
1616716800,51416.908304980054
1616803200,55033.100480447036
1616889600,55832.418109618324
1616976000,55728.10132780653
1617062400,57634.92869447539
1617148800,58668.628336761
1617235200,58817.3738884188
1617321600,58801.194843878126
1617408000,59060.02678333801
1617494400,57060.40665471088
1617580800,58228.802623466196
1617667200,58706.81559311396
1617753600,58062.17872433649
1617840000,56134.41738866435
1617926400,58065.644024815316
1618012800,58152.993262141834
1618099200,59979.39281571831
1618185600,59988.02095852983
1618272000,59911.020594847316
1618358400,63576.676041048275
1618444800,62807.12323259299
1618531200,63179.772446084695
1618617600,61497.299569441195
1618704000,60273.86667694734
1618790400,56288.94534001195
1618876800,55721.166052695626
1618963200,56294.728558586925
1619049600,54190.07026283405
1619136000,51965.5664304852
1619222400,51191.1246964079
1619308800,50133.1073963654
1619395200,48981.4413932161
1619481600,53978.80554728962
1619568000,54991.81484262107
1619654400,54810.6138506792
1619740800,53596.70402266675
1619827200,57828.511814425874
1619913600,57812.96915967891
1620000000,56600.74528738432
1620086400,57200.30029871162
1620172800,53464.37021950372
1620259200,57432.100227087576
1620345600,56507.759439869595
1620432000,57361.56904328887
1620518400,58771.881689509355
1620604800,58213.926293744385
1620691200,55901.66759456145
1620777600,56928.97235660158
1620864000,50004.76218313686
1620950400,49972.795398372444
1621036800,49913.26314398822
1621123200,46780.902304688214
1621209600,46585.06413538846
1621296000,43780.82559782485
1621382400,43091.04144756922
