timestamp,price,market_cap
1633219200000,2.3143898311911912,952775005.6690354
1633305600000,2.3814176676883974,981889683.5669961
1633392000000,2.2490905677173982,927831752.0965863
1633478400000,2.210753704176585,913752250.2738279
1633564800000,2.154357235292175,886359374.8191904
1633651200000,2.113511068967383,868800778.2016826
1633737600000,2.098333890997709,864346578.3640121
1633824000000,2.1166922976240743,873136786.199657
1633910400000,1.9724242776431227,813252491.4733299
1633996800000,2.0195336514691293,827564669.2916759
1634083200000,1.9570326582425341,808713704.5743694
1634169600000,2.009092257063528,827326407.9935163
1634256000000,2.031406996775459,837160839.8403556
1634342400000,2.057261293615371,848026924.6231736
1634428800000,2.0456177830025286,847133458.4388688
1634515200000,1.9711125580822861,815249736.2848685
1634601600000,1.942957831366649,798495456.4146564
1634688000000,1.9572142039370295,804245678.1160116
1634774400000,2.034664649392072,841176512.4049932
1634860800000,1.9721414610742272,812825395.358106
1634947200000,2.058810052298726,848074715.4343569
1635033600000,2.1466847637189543,882989736.3000957
1635120000000,2.217194857493617,914429019.0618255
1635206400000,2.401733825408797,991567131.0097561
1635292800000,2.23069230167426,918863154.9850475
1635379200000,1.9339709714991142,796522357.5334553
1635465600000,1.9786244641064223,811903656.9685526
1635552000000,2.0484359156071235,846222734.9726647
1635638400000,2.312323889209843,952485464.0214151
1635724800000,2.220791963095394,1116506242.4454389
1635811200000,2.308739923848386,1168946788.2815437
1635897600000,2.5630478331800015,1296687488.3285108
1635984000000,2.6382618882201068,1334165698.3064477
1636070400000,2.6365705659115446,1349831948.9932857
1636156800000,2.5947933568474237,1309000618.6338153
1636243200000,2.540820766691431,1276569863.31244
1636329600000,2.5945580229172807,1304994477.8151274
1636416000000,2.6781773132842353,1349787525.5494
1636502400000,2.620840526632261,1325069009.9473746
1636588800000,2.341233792337043,1165686366.6235292
1636675200000,2.3621223436671768,1191398548.4442546
1636761600000,2.2785033763214044,1152496514.6181505
1636848000000,2.392281573121251,1210086042.050593
1636934400000,2.5563477354657373,1279076230.8260593
1637020800000,2.4022562026333696,1210223915.8576574
1637107200000,2.1688302874465992,1093629578.0568662
1637193600000,2.2769934637484206,1143289523.790491
1637280000000,2.1306833878099924,1069082185.0316004
1637366400000,2.1975282216698595,1109185134.5566628
1637452800000,2.265177726092312,1140103094.979377
1637539200000,2.246870391348583,1149227201.2535176
1637625600000,2.0790640528831323,1048806258.769278
1637712000000,2.7918233154926373,1458091596.8552706
1637798400000,2.5999135433899427,1300331753.913729
1637884800000,2.437833023036824,1234313995.8379858
1637971200000,2.1809144420765754,1106718859.4099185
1638057600000,2.411792043814679,1208618339.733033
1638144000000,2.4259138052663536,1223303242.8165557
1638230400000,2.4069265510953226,1220106593.0779514
1638316800000,2.3056911894279253,1181082728.981202
1638403200000,2.359353326983343,1204041246.6514258
1638489600000,2.2438397135091153,1145524685.5569189
1638576000000,2.1801416511890075,1117284709.0275493
1638662400000,1.8830175463440706,962747687.4250529
1638748800000,1.717372911218861,876862596.8264008
1638835200000,1.7538163085186254,893478163.4861825
1638921600000,1.72926106595604,881588536.0567585
1639008000000,1.7609691388622295,897449741.7546644
1639094400000,1.6232872480560128,830142375.7584832
1639180800000,1.56694845980763,810024490.2610745
1639267200000,1.622406629977263,825471204.0872079
1639353600000,1.6279152543202184,828305340.7186811
1639440000000,1.428767890738684,724404316.180169
1639526400000,1.4439574323138213,736369624.1806003
1639612800000,1.4830134034600382,754178836.888704
1639699200000,1.4528737496424078,741439999.8068409
1639785600000,1.391855137410512,709812079.6519558
1639872000000,1.4163096517273546,721552082.8781892
1639958400000,1.518506314602825,775404267.004866
1640044800000,1.4793198847673719,756892895.6473316
1640131200000,1.5494942273879946,788867436.2454194
1640217600000,1.580985265332805,806846636.0268931
1640304000000,1.7086686987670479,875889439.9951777
1640390400000,1.7384409796486453,888277960.8883454
1640476800000,1.7997006134992302,922394539.339358
1640563200000,1.899988222619097,969528563.5947094
1640649600000,2.060535450562576,1045162470.4564643
1640736000000,1.8061300358586623,922652314.8738033
1640822400000,1.6627038944187278,842033161.9269102
1640908800000,1.6591558345720403,843682015.0696837
1640995200000,1.6035703498416696,830694499.4167612
1641081600000,1.6557374055380707,850305750.277725
